player_id,player_name,position,sub_position,country_of_citizenship,club_id,club_name,competition_id,competition_name,country_name,season,season_label,age_at_season_end,appearances,minutes_played,goals,assists,goal_contributions,goals_per_90,assists_per_90,goal_contributions_per_90,club_matches,club_points_per_match,availability_percentage,productivity_percentile,availability_percentile,productivity_percentile_score,availability_percentile_score,productivity_availability_score,combined_position_league_season_rank,combined_league_season_rank,combined_overall_rank
277167,Gian Marco Ferrari,Defender,Centre-Back,Italy,6574,US Sassuolo,IT1,serie-a,Italy,2020,2020-21,29,34,3015,0,5,5,0,0.149,0.149,38,1.63,88.16,0.676470588,0.926470588,67.65,92.65,80.15,9,20,341
175639,Jonathan Clauss,Defender,Right-Back,France,826,RC Lens,FR1,ligue-1,France,2020,2020-21,28,33,2537,3,6,9,0.106,0.213,0.319,38,1.5,74.18,1,0.526315789,100,52.63,76.32,8,20,491
225984,Matheus Pereira,Midfield,Attacking Midfield,Brazil,984,West Bromwich Albion,GB1,premier-league,England,2020,2020-21,25,33,2583,11,6,17,0.383,0.209,0.592,38,0.68,75.53,0.928571429,0.642857143,92.86,64.29,78.57,6,20,394
351478,Mikel Oyarzabal,Attack,Centre-Forward,Spain,681,Real Sociedad,ES1,laliga,Spain,2020,2020-21,24,33,2429,11,8,19,0.408,0.296,0.704,38,1.63,71.02,0.863636364,0.636363636,86.36,63.64,75,6,20,537
413112,Aurélien Tchouaméni,Midfield,Defensive Midfield,France,162,AS Monaco,FR1,ligue-1,France,2020,2020-21,21,36,3073,2,4,6,0.059,0.117,0.176,38,2.05,89.85,0.543859649,0.98245614,54.39,98.25,76.32,8,21,493
324278,Christoph Baumgartner,Midfield,Attacking Midfield,Austria,533,TSG 1899 Hoffenheim,L1,bundesliga,Germany,2020,2020-21,21,31,2380,6,5,11,0.227,0.189,0.416,34,1.26,77.78,0.75,0.727272727,75,72.73,73.86,9,21,598
357498,Dušan Vlahović,Attack,Centre-Forward,Serbia,430,ACF Fiorentina,IT1,serie-a,Italy,2020,2020-21,21,37,2932,21,2,23,0.645,0.061,0.706,38,1.05,85.73,0.733333333,0.866666667,73.33,86.67,80,4,21,344
193116,John McGinn,Midfield,Central Midfield,Scotland,405,Aston Villa,GB1,premier-league,England,2020,2020-21,26,37,3330,3,6,9,0.081,0.162,0.243,38,1.45,97.37,0.642857143,0.910714286,64.29,91.07,77.68,7,21,432
361254,Rafa Mir,Attack,Centre-Forward,Spain,5358,SD Huesca,ES1,laliga,Spain,2020,2020-21,24,38,2879,13,1,14,0.406,0.031,0.438,38,0.89,84.18,0.568181818,0.931818182,56.82,93.18,75,7,21,551
418659,Amine Gouiri,Attack,Centre-Forward,Algeria,417,OGC Nice,FR1,ligue-1,France,2020,2020-21,21,34,2753,12,7,19,0.392,0.229,0.621,38,1.37,80.5,0.75,0.75,75,75,75,6,22,541
75921,Christopher Trimmel,Defender,Right-Back,Austria,89,1.FC Union Berlin,L1,bundesliga,Germany,2020,2020-21,34,31,2579,1,10,11,0.035,0.349,0.384,34,1.47,84.28,0.921568627,0.549019608,92.16,54.9,73.53,7,22,614
126414,Hakan Çalhanoğlu,Midfield,Defensive Midfield,Türkiye,5,AC Milan,IT1,serie-a,Italy,2020,2020-21,27,33,2628,4,10,14,0.137,0.342,0.479,38,2.08,76.84,0.878787879,0.712121212,87.88,71.21,79.55,9,22,358
81999,Joselu,Attack,Centre-Forward,Spain,1108,Deportivo Alavés,ES1,laliga,Spain,2020,2020-21,31,37,3037,11,3,14,0.326,0.089,0.415,38,1,88.8,0.522727273,0.977272727,52.27,97.73,75,8,22,552
148153,Lewis Dunk,Defender,Centre-Back,England,1237,Brighton & Hove Albion,GB1,premier-league,England,2020,2020-21,29,33,2933,5,0,5,0.153,0,0.153,38,1.08,85.76,0.782051282,0.756410256,78.21,75.64,76.92,9,22,467
292818,Jonathan Bamba,Attack,Left Winger,Cote d'Ivoire,1082,LOSC Lille,FR1,ligue-1,France,2020,2020-21,25,38,2994,6,11,17,0.18,0.331,0.511,38,2.18,87.54,0.583333333,0.916666667,58.33,91.67,75,7,23,548
95810,Kieran Trippier,Defender,Right-Back,England,13,Atlético de Madrid,ES1,laliga,Spain,2020,2020-21,30,28,2477,0,6,6,0,0.218,0.218,38,2.26,72.43,0.957746479,0.535211268,95.77,53.52,74.65,9,23,573
406625,Lautaro Martínez,Attack,Centre-Forward,Argentina,46,Inter Milan,IT1,serie-a,Italy,2020,2020-21,23,38,2576,17,10,27,0.594,0.349,0.943,38,2.39,75.32,0.933333333,0.633333333,93.33,63.33,78.33,5,23,403
324358,Ollie Watkins,Attack,Centre-Forward,England,405,Aston Villa,GB1,premier-league,England,2020,2020-21,25,37,3329,14,5,19,0.378,0.135,0.514,38,1.45,97.34,0.511627907,1,51.16,100,75.58,7,23,523
225657,Philipp Lienhart,Defender,Centre-Back,Austria,60,SC Freiburg,L1,bundesliga,Germany,2020,2020-21,24,34,2993,4,0,4,0.12,0,0.12,34,1.32,97.81,0.568627451,0.901960784,56.86,90.2,73.53,8,23,615
198116,Federico Dimarco,Defender,Left-Back,Italy,276,Hellas Verona,IT1,serie-a,Italy,2020,2020-21,23,35,2615,5,5,10,0.172,0.172,0.344,38,1.18,76.46,0.941176471,0.617647059,94.12,61.76,77.94,10,24,422
74297,Gaël Kakuta,Midfield,Attacking Midfield,DR Congo,826,RC Lens,FR1,ligue-1,France,2020,2020-21,30,35,2413,11,5,16,0.41,0.186,0.597,38,1.5,70.56,0.964912281,0.50877193,96.49,50.88,73.68,9,24,605
93936,Kike García,Attack,Centre-Forward,Spain,1533,SD Eibar,ES1,laliga,Spain,2020,2020-21,31,37,3104,12,2,14,0.348,0.058,0.406,38,0.79,90.76,0.477272727,1,47.73,100,73.86,9,24,599
183288,Luke Shaw,Defender,Left-Back,England,985,Manchester United,GB1,premier-league,England,2020,2020-21,25,32,2655,1,5,6,0.034,0.169,0.203,38,1.95,77.63,0.884615385,0.615384615,88.46,61.54,75,10,24,563
190284,Maximilian Eggestein,Midfield,Central Midfield,Germany,86,SV Werder Bremen,L1,bundesliga,Germany,2020,2020-21,24,33,2943,2,5,7,0.061,0.153,0.214,34,0.91,96.18,0.477272727,0.977272727,47.73,97.73,72.73,10,24,646
266359,Benjamin Bourigeaud,Midfield,Central Midfield,France,273,Stade Rennais FC,FR1,ligue-1,France,2020,2020-21,27,37,2558,6,5,11,0.211,0.176,0.387,38,1.53,74.8,0.842105263,0.631578947,84.21,63.16,73.68,10,25,606
193784,Carlos Clerc,Defender,Left-Back,Spain,3368,Levante UD,ES1,laliga,Spain,2020,2020-21,29,35,2776,0,3,3,0,0.097,0.097,38,1.08,81.17,0.690140845,0.774647887,69.01,77.46,73.24,10,25,625
145707,Danilo,Defender,Centre-Back,Brazil,506,Juventus FC,IT1,serie-a,Italy,2020,2020-21,29,34,2916,1,4,5,0.031,0.123,0.154,38,2.05,85.26,0.705882353,0.852941176,70.59,85.29,77.94,11,25,423
118534,Michael Keane,Defender,Centre-Back,England,29,Everton FC,GB1,premier-league,England,2020,2020-21,28,35,2990,3,1,4,0.09,0.03,0.12,38,1.55,87.43,0.705128205,0.794871795,70.51,79.49,75,11,25,567
146310,Wataru Endo,Midfield,Defensive Midfield,Japan,79,VfB Stuttgart,L1,bundesliga,Germany,2020,2020-21,28,33,2957,3,4,7,0.091,0.122,0.213,34,1.32,96.63,0.454545455,1,45.45,100,72.73,11,25,647
15956,Jesús Navas,Midfield,Right Midfield,Spain,368,Sevilla FC,ES1,laliga,Spain,2020,2020-21,35,34,2833,0,6,6,0,0.191,0.191,38,2.03,82.84,0.613636364,0.840909091,61.36,84.09,72.73,7,26,648
286297,Lorenzo Pellegrini,Midfield,Attacking Midfield,Italy,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2020,2020-21,25,34,2607,7,6,13,0.242,0.207,0.449,38,1.63,76.23,0.848484848,0.696969697,84.85,69.7,77.27,10,26,451
324795,Mahdi Camara,Midfield,Central Midfield,France,618,AS Saint-Étienne,FR1,ligue-1,France,2020,2020-21,23,37,3295,3,2,5,0.082,0.055,0.137,38,1.21,96.35,0.473684211,1,47.37,100,73.68,11,26,609
291200,Moussa Niakhaté,Defender,Centre-Back,Senegal,39,1.FSV Mainz 05,L1,bundesliga,Germany,2020,2020-21,25,32,2867,3,1,4,0.094,0.031,0.126,34,1.15,93.69,0.588235294,0.862745098,58.82,86.27,72.55,9,26,655
167799,Pierre-Emile Højbjerg,Midfield,Defensive Midfield,Denmark,148,Tottenham Hotspur,GB1,premier-league,England,2020,2020-21,25,38,3420,2,4,6,0.053,0.105,0.158,38,1.63,100,0.517857143,0.964285714,51.79,96.43,74.11,8,26,590
349066,Alexander Isak,Attack,Centre-Forward,Sweden,681,Real Sociedad,ES1,laliga,Spain,2020,2020-21,21,34,2356,17,2,19,0.649,0.076,0.726,38,1.63,68.89,0.909090909,0.522727273,90.91,52.27,71.59,10,27,687
122797,Andy Delort,Attack,Centre-Forward,Algeria,969,Montpellier HSC,FR1,ligue-1,France,2020,2020-21,29,30,2492,15,10,25,0.542,0.361,0.903,38,1.42,72.87,0.888888889,0.583333333,88.89,58.33,73.61,8,27,610
105521,Ciro Immobile,Attack,Centre-Forward,Italy,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2020,2020-21,31,35,2863,20,7,27,0.629,0.22,0.849,38,1.79,83.71,0.8,0.733333333,80,73.33,76.67,6,27,472
306024,Dominic Calvert-Lewin,Attack,Centre-Forward,England,29,Everton FC,GB1,premier-league,England,2020,2020-21,24,33,2876,16,3,19,0.501,0.094,0.595,38,1.55,84.09,0.627906977,0.837209302,62.79,83.72,73.26,8,27,624
161056,Joshua Kimmich,Midfield,Defensive Midfield,Germany,27,Bayern Munich,L1,bundesliga,Germany,2020,2020-21,26,27,2196,4,10,14,0.164,0.41,0.574,34,2.29,71.76,0.863636364,0.568181818,86.36,56.82,71.59,12,27,688
95963,Germán Sánchez,Defender,Centre-Back,Spain,16795,Granada CF,ES1,laliga,Spain,2020,2020-21,34,34,2639,3,1,4,0.102,0.034,0.136,38,1.21,77.16,0.746478873,0.676056338,74.65,67.61,71.13,11,28,712
133964,Lorenzo Insigne,Attack,Left Winger,Italy,6195,SSC Napoli,IT1,serie-a,Italy,2020,2020-21,30,35,2873,19,7,26,0.595,0.219,0.814,38,2.03,84.01,0.766666667,0.766666667,76.67,76.67,76.67,7,28,473
487969,Randal Kolo Muani,Attack,Centre-Forward,France,995,FC Nantes,FR1,ligue-1,France,2020,2020-21,22,37,3042,9,8,17,0.266,0.237,0.503,38,1.05,88.95,0.527777778,0.944444444,52.78,94.44,73.61,9,28,611
85791,Stefan Lainer,Defender,Right-Back,Austria,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2020,2020-21,28,33,2773,2,3,5,0.065,0.097,0.162,34,1.44,90.62,0.68627451,0.745098039,68.63,74.51,71.57,10,28,689
130765,Stuart Armstrong,Midfield,Central Midfield,Scotland,180,Southampton FC,GB1,premier-league,England,2020,2020-21,29,33,2774,4,5,9,0.13,0.162,0.292,38,1.13,81.11,0.714285714,0.75,71.43,75,73.21,9,28,626
91317,Ashley Westwood,Midfield,Defensive Midfield,England,1132,Burnley FC,GB1,premier-league,England,2020,2020-21,31,38,3411,3,3,6,0.079,0.079,0.158,38,1.03,99.74,0.517857143,0.946428571,51.79,94.64,73.21,10,29,627
252677,José Luis Morales,Attack,Centre-Forward,Spain,3368,Levante UD,ES1,laliga,Spain,2020,2020-21,33,38,2454,13,4,17,0.477,0.147,0.623,38,1.08,71.75,0.75,0.659090909,75,65.91,70.45,11,29,747
335147,Junior Sambia,Defender,Right-Back,France,969,Montpellier HSC,FR1,ligue-1,France,2020,2020-21,24,36,2446,1,6,7,0.037,0.221,0.258,38,1.42,71.52,0.960526316,0.5,96.05,50,73.03,9,29,632
124502,Matthias Ginter,Defender,Centre-Back,Germany,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2020,2020-21,27,34,3060,2,1,3,0.059,0.029,0.088,34,1.44,100,0.450980392,0.960784314,45.1,96.08,70.59,11,29,740
284595,Tommaso Augello,Defender,Left-Back,Italy,1038,UC Sampdoria,IT1,serie-a,Italy,2020,2020-21,26,37,3220,1,3,4,0.028,0.084,0.112,38,1.37,94.15,0.544117647,0.985294118,54.41,98.53,76.47,12,29,481
351755,Darnell Furlong,Defender,Right-Back,England,984,West Bromwich Albion,GB1,premier-league,England,2020,2020-21,25,35,2930,1,3,4,0.031,0.092,0.123,38,0.68,85.67,0.717948718,0.743589744,71.79,74.36,73.08,12,30,631
598577,Florian Wirtz,Midfield,Attacking Midfield,Germany,15,Bayer 04 Leverkusen,L1,bundesliga,Germany,2020,2020-21,18,29,2229,5,6,11,0.202,0.242,0.444,34,1.53,72.84,0.772727273,0.636363636,77.27,63.64,70.45,13,30,749
188854,Manu Trigueros,Midfield,Central Midfield,Spain,1050,Villarreal CF,ES1,laliga,Spain,2020,2020-21,29,35,2542,1,7,8,0.035,0.248,0.283,38,1.53,74.33,0.818181818,0.590909091,81.82,59.09,70.45,8,30,750
295183,Răzvan Marin,Midfield,Central Midfield,Romania,1390,Cagliari Calcio,IT1,serie-a,Italy,2020,2020-21,25,37,2975,3,6,9,0.091,0.182,0.272,38,0.97,86.99,0.575757576,0.939393939,57.58,93.94,75.76,11,30,516
215114,Thomas Foket,Defender,Right-Back,Belgium,1421,Stade Reims,FR1,ligue-1,France,2020,2020-21,26,37,3325,0,3,3,0,0.081,0.081,38,1.11,97.22,0.473684211,0.973684211,47.37,97.37,72.37,10,30,660
342229,Kylian Mbappé,Attack,Centre-Forward,France,583,Paris Saint-Germain,FR1,ligue-1,France,2020,2020-21,22,31,2387,27,7,34,1.018,0.264,1.282,38,2.16,69.8,1,0.444444444,100,44.44,72.22,10,31,666
48298,Lars Stindl,Midfield,Attacking Midfield,Germany,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2020,2020-21,32,30,1968,14,10,24,0.64,0.457,1.098,34,1.44,64.31,1,0.363636364,100,36.36,68.18,14,31,864
413507,Nikola Milenković,Defender,Centre-Back,Serbia,430,ACF Fiorentina,IT1,serie-a,Italy,2020,2020-21,23,34,3036,3,1,4,0.089,0.03,0.119,38,1.05,88.77,0.573529412,0.941176471,57.35,94.12,75.74,13,31,517
357885,Pablo Fornals,Midfield,Central Midfield,Spain,379,West Ham United,GB1,premier-league,England,2020,2020-21,25,33,2584,5,4,9,0.174,0.139,0.313,38,1.71,75.56,0.75,0.660714286,75,66.07,70.54,11,31,742
330352,Raúl Guti,Midfield,Central Midfield,Spain,1531,Elche CF,ES1,laliga,Spain,2020,2020-21,24,36,2875,3,1,4,0.094,0.031,0.125,38,0.95,84.06,0.5,0.909090909,50,90.91,70.45,9,31,752
57370,Damien Da Silva,Defender,Centre-Back,France,273,Stade Rennais FC,FR1,ligue-1,France,2020,2020-21,33,30,2665,4,0,4,0.135,0,0.135,38,1.53,77.92,0.776315789,0.644736842,77.63,64.47,71.05,11,32,717
290249,Mauro Arambarri,Midfield,Central Midfield,Uruguay,3709,Getafe CF,ES1,laliga,Spain,2020,2020-21,25,34,2990,3,0,3,0.09,0,0.09,38,1,87.43,0.454545455,0.954545455,45.45,95.45,70.45,10,32,753
273132,Robin Gosens,Defender,Left-Back,Germany,800,Atalanta BC,IT1,serie-a,Italy,2020,2020-21,26,32,2538,11,6,17,0.39,0.213,0.603,38,2.05,74.21,1,0.5,100,50,75,14,32,542
200512,Sadio Mané,Attack,Left Winger,Senegal,31,Liverpool FC,GB1,premier-league,England,2020,2020-21,29,35,2812,11,8,19,0.352,0.256,0.608,38,1.82,82.22,0.674418605,0.720930233,67.44,72.09,69.77,9,32,790
223979,Xaver Schlager,Midfield,Central Midfield,Austria,82,VfL Wolfsburg,L1,bundesliga,Germany,2020,2020-21,23,32,2639,2,4,6,0.068,0.136,0.205,34,1.79,86.24,0.431818182,0.909090909,43.18,90.91,67.05,15,32,939
74229,Koke,Midfield,Central Midfield,Spain,13,Atlético de Madrid,ES1,laliga,Spain,2020,2020-21,29,37,3025,1,2,3,0.03,0.06,0.089,38,2.26,88.45,0.431818182,0.977272727,43.18,97.73,70.45,11,33,754
128220,Luis Alberto,Midfield,Attacking Midfield,Spain,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2020,2020-21,28,34,2640,9,2,11,0.307,0.068,0.375,38,1.79,77.19,0.772727273,0.727272727,77.27,72.73,75,12,33,553
82873,Pascal Groß,Midfield,Central Midfield,Germany,1237,Brighton & Hove Albion,GB1,premier-league,England,2020,2020-21,30,34,2480,3,8,11,0.109,0.29,0.399,38,1.08,72.51,0.892857143,0.5,89.29,50,69.64,12,33,795
93740,Willi Orbán,Defender,Centre-Back,Hungary,23826,RB Leipzig,L1,bundesliga,Germany,2020,2020-21,28,29,2362,4,2,6,0.152,0.076,0.229,34,1.91,77.19,0.901960784,0.431372549,90.2,43.14,66.67,12,33,961
251075,Zeki Çelik,Defender,Right-Back,Türkiye,1082,LOSC Lille,FR1,ligue-1,France,2020,2020-21,24,29,2389,3,3,6,0.113,0.113,0.226,38,2.18,69.85,0.921052632,0.486842105,92.11,48.68,70.39,12,33,757
272261,Antonín Barák,Midfield,Attacking Midfield,Czech Republic,276,Hellas Verona,IT1,serie-a,Italy,2020,2020-21,26,34,2772,7,3,10,0.227,0.097,0.325,38,1.18,81.05,0.666666667,0.833333333,66.67,83.33,75,13,34,554
250779,Brendan Chardonnet,Defender,Centre-Back,France,3911,Stade Brestois 29,FR1,ligue-1,France,2020,2020-21,26,33,2714,3,1,4,0.099,0.033,0.133,38,1.08,79.36,0.75,0.657894737,75,65.79,70.39,13,34,758
52403,Dimitrios Siovas,Defender,Centre-Back,Greece,5358,SD Huesca,ES1,laliga,Spain,2020,2020-21,32,36,3073,2,0,2,0.059,0,0.059,38,0.89,89.85,0.450704225,0.957746479,45.07,95.77,70.42,12,34,755
479999,Eberechi Eze,Midfield,Attacking Midfield,England,873,Crystal Palace,GB1,premier-league,England,2020,2020-21,23,34,2563,4,6,10,0.14,0.211,0.351,38,1.16,74.94,0.803571429,0.589285714,80.36,58.93,69.64,13,34,796
170986,Raphaël Guerreiro,Defender,Left-Back,Portugal,16,Borussia Dortmund,L1,bundesliga,Germany,2020,2020-21,27,27,2222,5,11,16,0.203,0.446,0.648,34,1.88,72.61,1,0.31372549,100,31.37,65.69,13,34,998
311044,Alfonso Espino,Defender,Left-Back,Uruguay,2687,Cádiz CF,ES1,laliga,Spain,2020,2020-21,29,32,2605,0,4,4,0,0.138,0.138,38,1.16,76.17,0.76056338,0.633802817,76.06,63.38,69.72,13,35,793
316125,Ben Chilwell,Defender,Left-Back,England,631,Chelsea FC,GB1,premier-league,England,2020,2020-21,24,27,2291,3,5,8,0.118,0.196,0.314,38,1.76,66.99,1,0.358974359,100,35.9,67.95,13,35,880
241076,Emmanuel Gyasi,Midfield,Right Midfield,Ghana,3522,Spezia Calcio,IT1,serie-a,Italy,2020,2020-21,27,37,2858,4,6,10,0.126,0.189,0.315,38,1.03,83.57,0.636363636,0.863636364,63.64,86.36,75,14,35,556
85585,John Boye,Defender,Centre-Back,Ghana,347,FC Metz,FR1,ligue-1,France,2020,2020-21,34,35,3047,1,2,3,0.03,0.059,0.089,38,1.24,89.09,0.526315789,0.881578947,52.63,88.16,70.39,14,35,759
159088,Robert Andrich,Midfield,Defensive Midfield,Germany,89,1.FC Union Berlin,L1,bundesliga,Germany,2020,2020-21,26,29,2529,5,2,7,0.178,0.071,0.249,34,1.47,82.65,0.522727273,0.772727273,52.27,77.27,64.77,16,35,1043
127108,Florian Lejeune,Defender,Centre-Back,France,1108,Deportivo Alavés,ES1,laliga,Spain,2020,2020-21,30,34,3015,1,1,2,0.03,0.03,0.06,38,1,88.16,0.464788732,0.929577465,46.48,92.96,69.72,14,36,794
177907,Harry Maguire,Defender,Centre-Back,England,985,Manchester United,GB1,premier-league,England,2020,2020-21,28,34,3048,2,1,3,0.059,0.03,0.089,38,1.95,89.12,0.525641026,0.820512821,52.56,82.05,67.31,14,36,920
238626,Laurent Abergel,Midfield,Defensive Midfield,France,1158,FC Lorient,FR1,ligue-1,France,2020,2020-21,28,38,2967,3,1,4,0.091,0.03,0.121,38,1.11,86.75,0.438596491,0.964912281,43.86,96.49,70.18,12,36,770
331401,Manuel Lazzari,Defender,Right-Back,Italy,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2020,2020-21,27,32,2620,2,6,8,0.069,0.206,0.275,38,1.79,76.61,0.867647059,0.632352941,86.76,63.24,75,15,36,558
369567,Sasa Kalajdzic,Attack,Centre-Forward,Austria,79,VfB Stuttgart,L1,bundesliga,Germany,2020,2020-21,23,33,2138,16,6,22,0.674,0.253,0.926,34,1.32,69.87,0.821428571,0.464285714,82.14,46.43,64.29,7,36,1068
25488,Antonio Candreva,Midfield,Right Midfield,Italy,1038,UC Sampdoria,IT1,serie-a,Italy,2020,2020-21,34,35,2514,5,8,13,0.179,0.286,0.465,38,1.37,73.51,0.863636364,0.621212121,86.36,62.12,74.24,15,37,587
463603,Benoît Badiashile,Defender,Centre-Back,France,162,AS Monaco,FR1,ligue-1,France,2020,2020-21,20,35,2871,2,1,3,0.063,0.031,0.094,38,2.05,83.95,0.631578947,0.75,63.16,75,69.08,15,37,826
170472,Dimitri Foulquier,Defender,Right-Back,Guadeloupe,16795,Granada CF,ES1,laliga,Spain,2020,2020-21,28,31,2580,0,4,4,0,0.14,0.14,38,1.21,75.44,0.788732394,0.577464789,78.87,57.75,68.31,15,37,863
182712,João Cancelo,Defender,Right-Back,Portugal,281,Manchester City,GB1,premier-league,England,2020,2020-21,27,28,2302,2,4,6,0.078,0.156,0.235,38,2.26,67.31,0.948717949,0.384615385,94.87,38.46,66.67,15,37,960
85789,Martin Hinteregger,Defender,Centre-Back,Austria,24,Eintracht Frankfurt,L1,bundesliga,Germany,2020,2020-21,28,29,2527,2,3,5,0.071,0.107,0.178,34,1.76,82.58,0.784313725,0.490196078,78.43,49.02,63.73,14,37,1086
266807,Ángel Correa,Attack,Second Striker,Argentina,13,Atlético de Madrid,ES1,laliga,Spain,2020,2020-21,26,38,2410,9,8,17,0.336,0.299,0.635,38,2.26,70.47,0.772727273,0.590909091,77.27,59.09,68.18,12,38,866
265088,Manuel Locatelli,Midfield,Defensive Midfield,Italy,6574,US Sassuolo,IT1,serie-a,Italy,2020,2020-21,23,34,2885,4,3,7,0.125,0.094,0.218,38,1.63,84.36,0.515151515,0.893939394,51.52,89.39,70.45,16,38,751
250478,Matt Targett,Defender,Left-Back,England,405,Aston Villa,GB1,premier-league,England,2020,2020-21,25,38,3405,0,2,2,0,0.053,0.053,38,1.45,99.56,0.346153846,0.987179487,34.62,98.72,66.67,16,38,965
192635,Nico Elvedi,Defender,Centre-Back,Switzerland,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2020,2020-21,24,29,2537,3,2,5,0.106,0.071,0.177,34,1.44,82.91,0.764705882,0.509803922,76.47,50.98,63.73,15,38,1087
135492,Youssouf Sabaly,Defender,Right-Back,Senegal,40,FC Girondins Bordeaux,FR1,ligue-1,France,2020,2020-21,28,33,2915,1,2,3,0.031,0.062,0.093,38,1.18,85.23,0.578947368,0.802631579,57.89,80.26,69.08,16,38,827
73794,Duván Zapata,Attack,Centre-Forward,Colombia,800,Atalanta BC,IT1,serie-a,Italy,2020,2020-21,30,37,2392,15,10,25,0.564,0.376,0.941,38,2.05,69.94,0.9,0.5,90,50,70,8,39,771
90466,Gylfi Sigurdsson,Midfield,Attacking Midfield,Iceland,29,Everton FC,GB1,premier-league,England,2020,2020-21,31,36,2254,6,5,11,0.24,0.2,0.439,38,1.55,65.91,0.910714286,0.375,91.07,37.5,64.29,14,39,1071
290017,Hassane Kamara,Defender,Left-Back,Cote d'Ivoire,417,OGC Nice,FR1,ligue-1,France,2020,2020-21,27,36,2966,2,1,3,0.061,0.03,0.091,38,1.37,86.73,0.552631579,0.828947368,55.26,82.89,69.08,17,39,828
160938,Marc Oliver Kempf,Defender,Centre-Back,Germany,79,VfB Stuttgart,L1,bundesliga,Germany,2020,2020-21,26,32,2734,2,1,3,0.066,0.033,0.099,34,1.32,89.35,0.529411765,0.725490196,52.94,72.55,62.75,16,39,1142
70934,Nolito,Attack,Left Winger,Spain,940,Celta de Vigo,ES1,laliga,Spain,2020,2020-21,34,36,2627,7,6,13,0.24,0.206,0.445,38,1.39,76.81,0.590909091,0.772727273,59.09,77.27,68.18,13,39,869
51174,Fernando,Midfield,Defensive Midfield,Brazil,368,Sevilla FC,ES1,laliga,Spain,2020,2020-21,33,31,2546,3,4,7,0.106,0.141,0.247,38,2.03,74.44,0.75,0.613636364,75,61.36,68.18,12,40,870
106987,Marcel Sabitzer,Midfield,Central Midfield,Austria,23826,RB Leipzig,L1,bundesliga,Germany,2020,2020-21,27,27,2029,8,4,12,0.355,0.177,0.532,34,1.91,66.31,0.840909091,0.409090909,84.09,40.91,62.5,17,40,1151
205006,Rick Karsdorp,Defender,Right-Back,Netherlands,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2020,2020-21,26,34,2548,1,6,7,0.035,0.212,0.247,38,1.63,74.5,0.838235294,0.544117647,83.82,54.41,69.12,16,40,825
225161,Rúben Neves,Midfield,Defensive Midfield,Portugal,543,Wolverhampton Wanderers,GB1,premier-league,England,2020,2020-21,24,36,2680,5,1,6,0.168,0.034,0.201,38,1.18,78.36,0.571428571,0.714285714,57.14,71.43,64.29,15,40,1074
18934,Thomas Mangani,Midfield,Central Midfield,France,1420,Angers SCO,FR1,ligue-1,France,2020,2020-21,34,35,2702,3,3,6,0.1,0.1,0.2,38,1.16,79.01,0.596491228,0.771929825,59.65,77.19,68.42,13,40,858
177843,Domenico Berardi,Attack,Right Winger,Italy,6574,US Sassuolo,IT1,serie-a,Italy,2020,2020-21,26,30,2485,17,8,25,0.616,0.29,0.905,38,1.63,72.66,0.833333333,0.533333333,83.33,53.33,68.33,9,41,860
67421,Kyle Bartley,Defender,Centre-Back,England,984,West Bromwich Albion,GB1,premier-league,England,2020,2020-21,30,30,2584,3,1,4,0.104,0.035,0.139,38,0.68,75.56,0.743589744,0.525641026,74.36,52.56,63.46,17,41,1106
52920,Marcelo,Defender,Centre-Back,Brazil,1041,Olympique Lyon,FR1,ligue-1,France,2020,2020-21,34,34,2913,3,0,3,0.093,0,0.093,38,2,85.18,0.578947368,0.789473684,57.89,78.95,68.42,18,41,859
55099,Nicolas Höfler,Midfield,Defensive Midfield,Germany,60,SC Freiburg,L1,bundesliga,Germany,2020,2020-21,31,31,2730,1,4,5,0.033,0.132,0.165,34,1.32,89.22,0.318181818,0.931818182,31.82,93.18,62.5,18,41,1158
433049,Youssef En-Nesyri,Attack,Centre-Forward,Morocco,368,Sevilla FC,ES1,laliga,Spain,2020,2020-21,24,38,2314,18,0,18,0.7,0,0.7,38,2.03,67.66,0.840909091,0.5,84.09,50,67.05,14,41,936
167727,Andrea Belotti,Attack,Centre-Forward,Italy,416,Torino FC,IT1,serie-a,Italy,2020,2020-21,27,35,2894,13,7,20,0.404,0.218,0.622,38,0.97,84.62,0.533333333,0.833333333,53.33,83.33,68.33,10,42,861
193900,Marius Wolf,Defender,Right-Back,Germany,3,1.FC Köln,L1,bundesliga,Germany,2020,2020-21,26,31,2562,2,3,5,0.07,0.105,0.176,34,0.97,83.73,0.705882353,0.529411765,70.59,52.94,61.76,17,42,1214
255653,Santi Mina,Attack,Centre-Forward,Spain,940,Celta de Vigo,ES1,laliga,Spain,2020,2020-21,25,34,2421,12,4,16,0.446,0.149,0.595,38,1.39,70.79,0.727272727,0.613636364,72.73,61.36,67.05,15,42,938
